section_id,section_name,row_id,row_name
106,Loge Box 137,9,Kk
106,Loge Box 137,8,Jj
106,Loge Box 137,12,Nn
106,Loge Box 137,3,Dd
106,Loge Box 137,2,Cc
107,Outfield Grandstand 1,10,11
107,Outfield Grandstand 1,9,10
107,Outfield Grandstand 1,12,13
107,Outfield Grandstand 1,11,12
107,Outfield Grandstand 1,14,15
107,Outfield Grandstand 1,13,14
107,Outfield Grandstand 1,16,17
107,Outfield Grandstand 1,15,16
107,Outfield Grandstand 1,17,18
107,Outfield Grandstand 1,0,1
107,Outfield Grandstand 1,2,3
107,Outfield Grandstand 1,1,2
107,Outfield Grandstand 1,4,5
107,Outfield Grandstand 1,3,4
107,Outfield Grandstand 1,6,7
107,Outfield Grandstand 1,5,6
107,Outfield Grandstand 1,8,9
107,Outfield Grandstand 1,7,8
108,Outfield Grandstand 3,10,11
108,Outfield Grandstand 3,9,10
108,Outfield Grandstand 3,12,13
108,Outfield Grandstand 3,11,12
108,Outfield Grandstand 3,14,15
108,Outfield Grandstand 3,13,14
108,Outfield Grandstand 3,16,17
108,Outfield Grandstand 3,15,16
108,Outfield Grandstand 3,17,18
108,Outfield Grandstand 3,0,1
108,Outfield Grandstand 3,2,3
108,Outfield Grandstand 3,1,2
108,Outfield Grandstand 3,4,5
108,Outfield Grandstand 3,3,4
108,Outfield Grandstand 3,6,7
108,Outfield Grandstand 3,5,6
108,Outfield Grandstand 3,8,9
108,Outfield Grandstand 3,7,8
109,Outfield Grandstand 2,10,11
109,Outfield Grandstand 2,9,10
109,Outfield Grandstand 2,12,13
109,Outfield Grandstand 2,11,12
109,Outfield Grandstand 2,14,15
109,Outfield Grandstand 2,13,14
109,Outfield Grandstand 2,16,17
109,Outfield Grandstand 2,15,16
109,Outfield Grandstand 2,17,18
109,Outfield Grandstand 2,0,1
109,Outfield Grandstand 2,2,3
109,Outfield Grandstand 2,1,2
109,Outfield Grandstand 2,4,5
109,Outfield Grandstand 2,3,4
109,Outfield Grandstand 2,6,7
109,Outfield Grandstand 2,5,6
109,Outfield Grandstand 2,8,9
109,Outfield Grandstand 2,7,8
110,Emc Suite Left 22,,
111,Outfield Grandstand 4,10,11
111,Outfield Grandstand 4,9,10
111,Outfield Grandstand 4,12,13
111,Outfield Grandstand 4,11,12
111,Outfield Grandstand 4,14,15
111,Outfield Grandstand 4,13,14
111,Outfield Grandstand 4,16,17
111,Outfield Grandstand 4,15,16
111,Outfield Grandstand 4,0,1
111,Outfield Grandstand 4,2,3
111,Outfield Grandstand 4,1,2
111,Outfield Grandstand 4,4,5
111,Outfield Grandstand 4,3,4
111,Outfield Grandstand 4,6,7
111,Outfield Grandstand 4,5,6
111,Outfield Grandstand 4,8,9
111,Outfield Grandstand 4,7,8
112,Outfield Grandstand 7,10,11
112,Outfield Grandstand 7,9,10
112,Outfield Grandstand 7,12,13
112,Outfield Grandstand 7,11,12
112,Outfield Grandstand 7,14,15
112,Outfield Grandstand 7,13,14
112,Outfield Grandstand 7,16,17
112,Outfield Grandstand 7,15,16
112,Outfield Grandstand 7,0,1
112,Outfield Grandstand 7,2,3
112,Outfield Grandstand 7,1,2
112,Outfield Grandstand 7,4,5
112,Outfield Grandstand 7,3,4
112,Outfield Grandstand 7,6,7
112,Outfield Grandstand 7,5,6
112,Outfield Grandstand 7,8,9
112,Outfield Grandstand 7,7,8
113,Outfield Grandstand 6,10,11
113,Outfield Grandstand 6,9,10
113,Outfield Grandstand 6,12,13
113,Outfield Grandstand 6,11,12
113,Outfield Grandstand 6,14,15
113,Outfield Grandstand 6,13,14
113,Outfield Grandstand 6,16,17
113,Outfield Grandstand 6,15,16
113,Outfield Grandstand 6,0,1
113,Outfield Grandstand 6,2,3
113,Outfield Grandstand 6,1,2
113,Outfield Grandstand 6,4,5
113,Outfield Grandstand 6,3,4
113,Outfield Grandstand 6,6,7
113,Outfield Grandstand 6,5,6
113,Outfield Grandstand 6,8,9
113,Outfield Grandstand 6,7,8
114,Outfield Grandstand 9,10,11
114,Outfield Grandstand 9,9,10
114,Outfield Grandstand 9,12,13
114,Outfield Grandstand 9,11,12
114,Outfield Grandstand 9,14,15
114,Outfield Grandstand 9,13,14
114,Outfield Grandstand 9,16,17
114,Outfield Grandstand 9,15,16
114,Outfield Grandstand 9,0,1
114,Outfield Grandstand 9,2,3
114,Outfield Grandstand 9,1,2
114,Outfield Grandstand 9,4,5
114,Outfield Grandstand 9,3,4
114,Outfield Grandstand 9,6,7
114,Outfield Grandstand 9,5,6
114,Outfield Grandstand 9,8,9
114,Outfield Grandstand 9,7,8
115,Outfield Grandstand 8,10,11
115,Outfield Grandstand 8,9,10
115,Outfield Grandstand 8,12,13
115,Outfield Grandstand 8,11,12
115,Outfield Grandstand 8,14,15
115,Outfield Grandstand 8,13,14
115,Outfield Grandstand 8,16,17
115,Outfield Grandstand 8,15,16
115,Outfield Grandstand 8,0,1
115,Outfield Grandstand 8,2,3
115,Outfield Grandstand 8,1,2
115,Outfield Grandstand 8,4,5
115,Outfield Grandstand 8,3,4
115,Outfield Grandstand 8,6,7
115,Outfield Grandstand 8,5,6
115,Outfield Grandstand 8,8,9
115,Outfield Grandstand 8,7,8
116,Field Box 78,0,A
116,Field Box 78,2,C
116,Field Box 78,1,B
116,Field Box 78,4,E
116,Field Box 78,3,D
116,Field Box 78,6,G
116,Field Box 78,5,F
116,Field Box 78,7,H
116,Field Box 78,9,K
116,Field Box 78,8,J
116,Field Box 78,11,M
116,Field Box 78,10,L
117,Field Box 79,0,A
117,Field Box 79,2,C
117,Field Box 79,1,B
117,Field Box 79,4,E
117,Field Box 79,3,D
117,Field Box 79,6,G
117,Field Box 79,5,F
117,Field Box 79,7,H
117,Field Box 79,9,K
117,Field Box 79,8,J
117,Field Box 79,11,M
117,Field Box 79,10,L
118,Field Box 70,0,A
118,Field Box 70,2,C
118,Field Box 70,1,B
118,Field Box 70,4,E
118,Field Box 70,3,D
118,Field Box 70,6,G
118,Field Box 70,5,F
118,Field Box 70,7,H
118,Field Box 70,9,K
118,Field Box 70,8,J
118,Field Box 70,11,M
118,Field Box 70,10,L
119,Field Box 71,0,A
119,Field Box 71,2,C
119,Field Box 71,1,B
119,Field Box 71,4,E
119,Field Box 71,3,D
119,Field Box 71,6,G
119,Field Box 71,5,F
119,Field Box 71,7,H
119,Field Box 71,9,K
119,Field Box 71,8,J
119,Field Box 71,11,M
119,Field Box 71,10,L
120,Field Box 72,0,A
120,Field Box 72,2,C
120,Field Box 72,1,B
120,Field Box 72,4,E
120,Field Box 72,3,D
120,Field Box 72,6,G
120,Field Box 72,5,F
120,Field Box 72,7,H
120,Field Box 72,9,K
120,Field Box 72,8,J
120,Field Box 72,11,M
120,Field Box 72,10,L
121,Field Box 73,0,A
121,Field Box 73,2,C
121,Field Box 73,1,B
121,Field Box 73,4,E
121,Field Box 73,3,D
121,Field Box 73,6,G
121,Field Box 73,5,F
121,Field Box 73,7,H
121,Field Box 73,9,K
121,Field Box 73,8,J
121,Field Box 73,11,M
121,Field Box 73,10,L
122,Field Box 74,0,A
122,Field Box 74,2,C
122,Field Box 74,1,B
122,Field Box 74,4,E
122,Field Box 74,3,D
122,Field Box 74,6,G
122,Field Box 74,5,F
122,Field Box 74,7,H
122,Field Box 74,9,K
122,Field Box 74,8,J
122,Field Box 74,11,M
122,Field Box 74,10,L
123,Field Box 75,0,A
123,Field Box 75,2,C
123,Field Box 75,1,B
123,Field Box 75,4,E
123,Field Box 75,3,D
123,Field Box 75,6,G
123,Field Box 75,5,F
123,Field Box 75,7,H
123,Field Box 75,9,K
123,Field Box 75,8,J
123,Field Box 75,11,M
123,Field Box 75,10,L
124,Field Box 76,0,A
124,Field Box 76,2,C
124,Field Box 76,1,B
124,Field Box 76,4,E
124,Field Box 76,3,D
124,Field Box 76,6,G
124,Field Box 76,5,F
124,Field Box 76,7,H
124,Field Box 76,9,K
124,Field Box 76,8,J
124,Field Box 76,11,M
124,Field Box 76,10,L
125,Field Box 77,0,A
125,Field Box 77,2,C
125,Field Box 77,1,B
125,Field Box 77,4,E
125,Field Box 77,3,D
125,Field Box 77,6,G
125,Field Box 77,5,F
125,Field Box 77,7,H
125,Field Box 77,9,K
125,Field Box 77,8,J
125,Field Box 77,11,M
125,Field Box 77,10,L
126,Right Field Box 93,11,Qq
126,Right Field Box 93,3,Gg
126,Right Field Box 93,10,Pp
126,Right Field Box 93,12,Rr
126,Right Field Box 93,9,Nn
126,Right Field Box 93,8,Mm
126,Right Field Box 93,7,Ll
126,Right Field Box 93,2,Ff
126,Right Field Box 93,18,Xx
126,Right Field Box 93,17,Ww
126,Right Field Box 93,1,Ee
126,Right Field Box 93,5,Hh
126,Right Field Box 93,0,Dd
126,Right Field Box 93,6,Kk
126,Right Field Box 93,4,Jj
126,Right Field Box 93,16,Vv
126,Right Field Box 93,15,Uu
126,Right Field Box 93,13,Ss
126,Right Field Box 93,14,Tt
127,Right Field Box 92,11,Qq
127,Right Field Box 92,3,Gg
127,Right Field Box 92,10,Pp
127,Right Field Box 92,12,Rr
127,Right Field Box 92,9,Nn
127,Right Field Box 92,8,Mm
127,Right Field Box 92,7,Ll
127,Right Field Box 92,2,Ff
127,Right Field Box 92,18,Xx
127,Right Field Box 92,17,Ww
127,Right Field Box 92,1,Ee
127,Right Field Box 92,5,Hh
127,Right Field Box 92,0,Dd
127,Right Field Box 92,6,Kk
127,Right Field Box 92,4,Jj
127,Right Field Box 92,16,Vv
127,Right Field Box 92,15,Uu
127,Right Field Box 92,13,Ss
127,Right Field Box 92,14,Tt
128,Right Field Box 91,10,Qq
128,Right Field Box 91,2,Gg
128,Right Field Box 91,9,Pp
128,Right Field Box 91,11,Rr
128,Right Field Box 91,8,Nn
128,Right Field Box 91,7,Mm
128,Right Field Box 91,6,Ll
128,Right Field Box 91,1,Ff
128,Right Field Box 91,17,Xx
128,Right Field Box 91,16,Ww
128,Right Field Box 91,0,Ee
128,Right Field Box 91,3,Hh
128,Right Field Box 91,5,Kk
128,Right Field Box 91,4,Jj
128,Right Field Box 91,15,Vv
128,Right Field Box 91,14,Uu
128,Right Field Box 91,12,Ss
128,Right Field Box 91,13,Tt
129,Right Field Box 90,11,Qq
129,Right Field Box 90,3,Gg
129,Right Field Box 90,10,Pp
129,Right Field Box 90,12,Rr
129,Right Field Box 90,9,Nn
129,Right Field Box 90,8,Mm
129,Right Field Box 90,7,Ll
129,Right Field Box 90,2,Ff
129,Right Field Box 90,18,Xx
129,Right Field Box 90,17,Ww
129,Right Field Box 90,1,Ee
129,Right Field Box 90,4,Hh
129,Right Field Box 90,0,Dd
129,Right Field Box 90,6,Kk
129,Right Field Box 90,5,Jj
129,Right Field Box 90,16,Vv
129,Right Field Box 90,15,Uu
129,Right Field Box 90,13,Ss
129,Right Field Box 90,14,Tt
130,Right Field Box 97,13,Qq
130,Right Field Box 97,5,Gg
130,Right Field Box 97,12,Pp
130,Right Field Box 97,11,Nn
130,Right Field Box 97,0,Bb
130,Right Field Box 97,3,Ee
130,Right Field Box 97,9,Ll
130,Right Field Box 97,4,Ff
130,Right Field Box 97,6,Hh
130,Right Field Box 97,14,Rr
130,Right Field Box 97,19,Ww
130,Right Field Box 97,10,Mm
130,Right Field Box 97,20,Xx
130,Right Field Box 97,2,Dd
130,Right Field Box 97,8,Kk
130,Right Field Box 97,7,Jj
130,Right Field Box 97,18,Vv
130,Right Field Box 97,17,Uu
130,Right Field Box 97,15,Ss
130,Right Field Box 97,16,Tt
130,Right Field Box 97,1,Cc
131,Right Field Box 95,13,Qq
131,Right Field Box 95,5,Gg
131,Right Field Box 95,12,Pp
131,Right Field Box 95,11,Nn
131,Right Field Box 95,0,Bb
131,Right Field Box 95,3,Ee
131,Right Field Box 95,9,Ll
131,Right Field Box 95,4,Ff
131,Right Field Box 95,6,Hh
131,Right Field Box 95,14,Rr
131,Right Field Box 95,19,Ww
131,Right Field Box 95,10,Mm
131,Right Field Box 95,20,Xx
131,Right Field Box 95,2,Dd
131,Right Field Box 95,8,Kk
131,Right Field Box 95,7,Jj
131,Right Field Box 95,18,Vv
131,Right Field Box 95,17,Uu
131,Right Field Box 95,15,Ss
131,Right Field Box 95,16,Tt
131,Right Field Box 95,1,Cc
132,Right Field Box 94,13,Qq
132,Right Field Box 94,5,Gg
132,Right Field Box 94,12,Pp
132,Right Field Box 94,11,Nn
132,Right Field Box 94,0,Bb
132,Right Field Box 94,3,Ee
132,Right Field Box 94,9,Ll
132,Right Field Box 94,4,Ff
132,Right Field Box 94,6,Hh
132,Right Field Box 94,14,Rr
132,Right Field Box 94,19,Ww
132,Right Field Box 94,10,Mm
132,Right Field Box 94,20,Xx
132,Right Field Box 94,2,Dd
132,Right Field Box 94,7,Kk
132,Right Field Box 94,8,Jj
132,Right Field Box 94,18,Vv
132,Right Field Box 94,17,Uu
132,Right Field Box 94,15,Ss
132,Right Field Box 94,16,Tt
132,Right Field Box 94,1,Cc
133,Pavilion Suite B 3,,
134,Pavilion Suite B 2,,
135,Pavilion Suite B 1,,
136,Pavilion Suite B 4,,
137,Right Field Roof Box 43,0,H
138,Right Field Roof Box 41,0,A
138,Right Field Roof Box 41,2,C
138,Right Field Roof Box 41,1,B
138,Right Field Roof Box 41,4,E
138,Right Field Roof Box 41,3,D
138,Right Field Roof Box 41,6,G
138,Right Field Roof Box 41,5,F
139,Dugout Box 59,0,1
139,Dugout Box 59,1,2
140,Dugout Box 58,0,1
140,Dugout Box 58,1,2
141,Loge Box 98,11,Qq
141,Loge Box 98,10,Pp
141,Loge Box 98,12,Rr
141,Loge Box 98,9,Nn
141,Loge Box 98,8,Mm
141,Loge Box 98,0,Dd
141,Loge Box 98,3,Gg
141,Loge Box 98,1,Ee
141,Loge Box 98,4,Hh
141,Loge Box 98,6,Kk
141,Loge Box 98,5,Jj
141,Loge Box 98,2,Ff
141,Loge Box 98,7,Ll
142,Loge Box 99,0,Aa
142,Loge Box 99,14,Qq
142,Loge Box 99,13,Pp
142,Loge Box 99,15,Rr
142,Loge Box 99,1,Bb
142,Loge Box 99,4,Ee
142,Loge Box 99,10,Ll
142,Loge Box 99,6,Gg
142,Loge Box 99,11,Mm
142,Loge Box 99,7,Hh
142,Loge Box 99,8,Jj
142,Loge Box 99,9,Kk
142,Loge Box 99,5,Ff
142,Loge Box 99,12,Nn
142,Loge Box 99,3,Dd
142,Loge Box 99,2,Cc
143,Dugout Box 53,0,1
143,Dugout Box 53,1,2
144,Dugout Box 52,0,1
144,Dugout Box 52,1,2
145,Dugout Box 51,0,1
145,Dugout Box 51,1,2
146,Dugout Box 50,0,1
146,Dugout Box 50,1,2
147,Dugout Box 57,0,1
147,Dugout Box 57,1,2
148,Dugout Box 56,0,1
148,Dugout Box 56,1,2
149,Dugout Box 55,0,1
149,Dugout Box 55,1,2
150,Dugout Box 54,0,1
150,Dugout Box 54,1,2
151,Right Field Roof Box 39,0,A
151,Right Field Roof Box 39,2,C
151,Right Field Roof Box 39,1,B
151,Right Field Roof Box 39,4,E
151,Right Field Roof Box 39,3,D
151,Right Field Roof Box 39,6,G
151,Right Field Roof Box 39,5,F
152,Right Field Roof Box 37,0,A
152,Right Field Roof Box 37,2,C
152,Right Field Roof Box 37,1,B
152,Right Field Roof Box 37,4,E
152,Right Field Roof Box 37,3,D
152,Right Field Roof Box 37,6,G
152,Right Field Roof Box 37,5,F
153,Right Field Roof Box 35,0,A
153,Right Field Roof Box 35,2,C
153,Right Field Roof Box 35,1,B
153,Right Field Roof Box 35,4,E
153,Right Field Roof Box 35,3,D
153,Right Field Roof Box 35,6,G
153,Right Field Roof Box 35,5,F
154,Right Field Roof Box 33,0,A
154,Right Field Roof Box 33,2,C
154,Right Field Roof Box 33,1,B
154,Right Field Roof Box 33,4,E
154,Right Field Roof Box 33,3,D
154,Right Field Roof Box 33,6,G
154,Right Field Roof Box 33,5,F
155,Right Field Roof Box 31,0,A
155,Right Field Roof Box 31,2,C
155,Right Field Roof Box 31,1,B
155,Right Field Roof Box 31,4,E
155,Right Field Roof Box 31,3,D
155,Right Field Roof Box 31,6,G
155,Right Field Roof Box 31,5,F
156,Green Monster M 10,0,1
156,Green Monster M 10,2,3
156,Green Monster M 10,1,2
157,Loge Box 118,0,Aa
157,Loge Box 118,5,Ff
157,Loge Box 118,1,Bb
157,Loge Box 118,4,Ee
157,Loge Box 118,10,Ll
157,Loge Box 118,6,Gg
157,Loge Box 118,11,Mm
157,Loge Box 118,7,Hh
157,Loge Box 118,9,Kk
157,Loge Box 118,8,Jj
157,Loge Box 118,12,Nn
157,Loge Box 118,3,Dd
157,Loge Box 118,2,Cc
158,Emc Suite Right 20,,
159,Emc Suite Right 21,,
160,Field Box 27,0,C
160,Field Box 27,2,E
160,Field Box 27,1,D
160,Field Box 27,4,G
160,Field Box 27,3,F
160,Field Box 27,5,H
160,Field Box 27,7,K
160,Field Box 27,6,J
160,Field Box 27,9,M
160,Field Box 27,8,L
161,Field Box 26,0,C
161,Field Box 26,2,E
161,Field Box 26,1,D
161,Field Box 26,4,G
161,Field Box 26,3,F
161,Field Box 26,5,H
161,Field Box 26,7,K
161,Field Box 26,6,J
161,Field Box 26,9,M
161,Field Box 26,8,L
162,Field Box 25,0,C
162,Field Box 25,2,E
162,Field Box 25,1,D
162,Field Box 25,4,G
162,Field Box 25,3,F
162,Field Box 25,5,H
162,Field Box 25,7,K
162,Field Box 25,6,J
162,Field Box 25,9,M
162,Field Box 25,8,L
163,Field Box 24,0,C
163,Field Box 24,2,E
163,Field Box 24,1,D
163,Field Box 24,4,G
163,Field Box 24,3,F
163,Field Box 24,5,H
163,Field Box 24,7,K
163,Field Box 24,6,J
163,Field Box 24,9,M
163,Field Box 24,8,L
164,Field Box 23,0,C
164,Field Box 23,2,E
164,Field Box 23,1,D
164,Field Box 23,4,G
164,Field Box 23,3,F
164,Field Box 23,5,H
164,Field Box 23,7,K
164,Field Box 23,6,J
164,Field Box 23,9,M
164,Field Box 23,8,L
165,Field Box 22,0,C
165,Field Box 22,2,E
165,Field Box 22,1,D
165,Field Box 22,4,G
165,Field Box 22,3,F
165,Field Box 22,5,H
165,Field Box 22,7,K
165,Field Box 22,6,J
165,Field Box 22,9,M
165,Field Box 22,8,L
166,Field Box 21,0,C
166,Field Box 21,2,E
166,Field Box 21,1,D
166,Field Box 21,4,G
166,Field Box 21,3,F
166,Field Box 21,5,H
166,Field Box 21,7,K
166,Field Box 21,6,J
166,Field Box 21,9,M
166,Field Box 21,8,L
167,Field Box 20,0,A
167,Field Box 20,2,C
167,Field Box 20,1,B
167,Field Box 20,4,E
167,Field Box 20,3,D
167,Field Box 20,6,G
167,Field Box 20,5,F
167,Field Box 20,7,H
167,Field Box 20,9,K
167,Field Box 20,8,J
167,Field Box 20,11,M
167,Field Box 20,10,L
168,Field Box 29,0,A
168,Field Box 29,2,C
168,Field Box 29,1,B
168,Field Box 29,4,E
168,Field Box 29,3,D
168,Field Box 29,6,G
168,Field Box 29,5,F
168,Field Box 29,7,H
168,Field Box 29,9,K
168,Field Box 29,8,J
168,Field Box 29,11,M
168,Field Box 29,10,L
169,Field Box 28,0,C
169,Field Box 28,2,E
169,Field Box 28,1,D
169,Field Box 28,4,G
169,Field Box 28,3,F
169,Field Box 28,5,H
169,Field Box 28,7,K
169,Field Box 28,6,J
169,Field Box 28,9,M
169,Field Box 28,8,L
170,Loge Box 165,5,Pp
170,Loge Box 165,4,Nn
170,Loge Box 165,1,Kk
170,Loge Box 165,2,Ll
170,Loge Box 165,3,Mm
170,Loge Box 165,0,Jj
171,Loge Box 164,10,Pp
171,Loge Box 164,3,Ff
171,Loge Box 164,2,Ee
171,Loge Box 164,1,Dd
171,Loge Box 164,4,Gg
171,Loge Box 164,9,Mm
171,Loge Box 164,5,Hh
171,Loge Box 164,7,Kk
171,Loge Box 164,6,Jj
171,Loge Box 164,8,Ll
171,Loge Box 164,0,Cc
172,Loge Box 163,0,Aa
172,Loge Box 163,12,Pp
172,Loge Box 163,5,Ff
172,Loge Box 163,1,Bb
172,Loge Box 163,4,Ee
172,Loge Box 163,10,Ll
172,Loge Box 163,6,Gg
172,Loge Box 163,11,Mm
172,Loge Box 163,7,Hh
172,Loge Box 163,9,Kk
172,Loge Box 163,8,Jj
172,Loge Box 163,3,Dd
172,Loge Box 163,2,Cc
173,Loge Box 162,0,Aa
173,Loge Box 162,13,Pp
173,Loge Box 162,5,Ff
173,Loge Box 162,1,Bb
173,Loge Box 162,4,Ee
173,Loge Box 162,10,Ll
173,Loge Box 162,6,Gg
173,Loge Box 162,11,Mm
173,Loge Box 162,7,Hh
173,Loge Box 162,9,Kk
173,Loge Box 162,8,Jj
173,Loge Box 162,12,Nn
173,Loge Box 162,3,Dd
173,Loge Box 162,2,Cc
174,Loge Box 161,0,Aa
174,Loge Box 161,13,Pp
174,Loge Box 161,5,Ff
174,Loge Box 161,1,Bb
174,Loge Box 161,4,Ee
174,Loge Box 161,10,Ll
174,Loge Box 161,6,Gg
174,Loge Box 161,11,Mm
174,Loge Box 161,7,Hh
174,Loge Box 161,9,Kk
174,Loge Box 161,8,Jj
174,Loge Box 161,12,Nn
174,Loge Box 161,3,Dd
174,Loge Box 161,2,Cc
175,Loge Box 160,0,Aa
175,Loge Box 160,13,Pp
175,Loge Box 160,5,Ff
175,Loge Box 160,1,Bb
175,Loge Box 160,4,Ee
175,Loge Box 160,10,Ll
175,Loge Box 160,6,Gg
175,Loge Box 160,11,Mm
175,Loge Box 160,7,Hh
175,Loge Box 160,9,Kk
175,Loge Box 160,8,Jj
175,Loge Box 160,12,Nn
175,Loge Box 160,3,Dd
175,Loge Box 160,2,Cc
176,Infield Grandstand 33,10,11
176,Infield Grandstand 33,9,10
176,Infield Grandstand 33,12,13
176,Infield Grandstand 33,11,12
176,Infield Grandstand 33,14,15
176,Infield Grandstand 33,13,14
176,Infield Grandstand 33,16,17
176,Infield Grandstand 33,15,16
176,Infield Grandstand 33,0,1
176,Infield Grandstand 33,2,3
176,Infield Grandstand 33,1,2
176,Infield Grandstand 33,4,5
176,Infield Grandstand 33,3,4
176,Infield Grandstand 33,6,7
176,Infield Grandstand 33,5,6
176,Infield Grandstand 33,8,9
176,Infield Grandstand 33,7,8
177,Infield Grandstand 32,10,11
177,Infield Grandstand 32,9,10
177,Infield Grandstand 32,12,13
177,Infield Grandstand 32,11,12
177,Infield Grandstand 32,15,15
177,Infield Grandstand 32,14,14
177,Infield Grandstand 32,17,17
177,Infield Grandstand 32,16,16
177,Infield Grandstand 32,13,18
177,Infield Grandstand 32,0,1
177,Infield Grandstand 32,2,3
177,Infield Grandstand 32,1,2
177,Infield Grandstand 32,4,5
177,Infield Grandstand 32,3,4
177,Infield Grandstand 32,6,7
177,Infield Grandstand 32,5,6
177,Infield Grandstand 32,8,9
177,Infield Grandstand 32,7,8
178,Infield Grandstand 31,10,11
178,Infield Grandstand 31,9,10
178,Infield Grandstand 31,12,13
178,Infield Grandstand 31,11,12
178,Infield Grandstand 31,14,15
178,Infield Grandstand 31,13,14
178,Infield Grandstand 31,16,17
178,Infield Grandstand 31,15,16
178,Infield Grandstand 31,17,18
178,Infield Grandstand 31,0,1
178,Infield Grandstand 31,2,3
178,Infield Grandstand 31,1,2
178,Infield Grandstand 31,4,5
178,Infield Grandstand 31,3,4
178,Infield Grandstand 31,6,7
178,Infield Grandstand 31,5,6
178,Infield Grandstand 31,8,9
178,Infield Grandstand 31,7,8
179,Infield Grandstand 30,10,11
179,Infield Grandstand 30,9,10
179,Infield Grandstand 30,12,13
179,Infield Grandstand 30,11,12
179,Infield Grandstand 30,14,15
179,Infield Grandstand 30,13,14
179,Infield Grandstand 30,16,17
179,Infield Grandstand 30,15,16
179,Infield Grandstand 30,17,18
179,Infield Grandstand 30,0,1
179,Infield Grandstand 30,2,3
179,Infield Grandstand 30,1,2
179,Infield Grandstand 30,4,5
179,Infield Grandstand 30,3,4
179,Infield Grandstand 30,6,7
179,Infield Grandstand 30,5,6
179,Infield Grandstand 30,8,9
179,Infield Grandstand 30,7,8
180,Dugout Box 16,0,1
180,Dugout Box 16,1,2
181,Dugout Box 15,0,1
181,Dugout Box 15,1,2
182,Dugout Box 14,0,1
182,Dugout Box 14,2,3
182,Dugout Box 14,1,2
183,Dugout Box 13,0,1
183,Dugout Box 13,2,3
183,Dugout Box 13,1,2
184,Dugout Box 12,0,1
184,Dugout Box 12,2,3
184,Dugout Box 12,1,2
185,Budweiser Right Field Roof Deck Sro,,
186,Emc Suite Left 9,,
187,Emc Suite Left 8,,
188,Emc Suite Left 7,,
189,Emc Suite Left 6,,
190,Emc Suite Left 5,,
191,Emc Suite Left 4,,
192,Emc Suite Left 3,,
193,Emc Suite Left 2,,
194,Emc Suite Left 1,,
195,Field Box 80,0,A
195,Field Box 80,2,C
195,Field Box 80,1,B
195,Field Box 80,4,E
195,Field Box 80,3,D
195,Field Box 80,6,G
195,Field Box 80,5,F
195,Field Box 80,7,H
195,Field Box 80,9,K
195,Field Box 80,8,J
195,Field Box 80,11,M
195,Field Box 80,10,L
